"unique_id","species_harmonized","mean_lat","mean_long","intercept","slope","se_slope","cv_pop","McFadden_R2","year_s","year_10","year_e","year_range","n","rel_sample_per_year","fitted_first","fitted_10","fitted_last","ratio_fitted","ln_ratio_fitted","Kingdom","Phylum","Order","Class","Family","Hemisphere","Ecosystem","Position","ShiftR","Unit","PrAb","Sampling","Grain","Signif","Quality","Start","Reference","Source","usageKey","cent_lat","cent_long","dist_BioTime_BioShift"
"Acer rubrum 10 1","Acer rubrum",47.4,-95.12,312.9583,-0.1564,0.050226,93.3072880326076,NA,1984,1994,1996,13,3,0.230769230769231,13.8968021545686,2.90813643110965,2.12693764246917,0.209266592325602,-1.56414627848807,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.282,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189883",44.786302,-89.8467645,500.192427439597
"Acer rubrum 10 2","Acer rubrum",47.4,-95.12,214.4795,-0.1068,0.041036,66.740962287624,NA,1984,1994,1996,13,3,0.230769230769231,14.6320404760879,5.03136827879988,4.06408095218449,0.343859647396567,-1.06752170661827,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.282,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189883",44.786302,-89.8467645,500.192427439597
"Acer rubrum 10 34","Acer rubrum",47.4,-95.12,195.7287,-0.0974,0.043164,67.2665844861306,0.306,1984,1994,1996,13,3,0.230769230769231,12.4319344424404,4.69470638451509,3.86386888488061,0.377632813803151,-0.973832947524727,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.282,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189883",44.786302,-89.8467645,500.192427439597
"Acer rubrum 10 36","Acer rubrum",47.4,-95.12,128.8653,-0.0638,0.042915,46.3867293862883,NA,1984,1994,1996,13,3,0.230769230769231,10.2073548880975,5.3940431168437,4.74804310953247,0.528446710825498,-0.637813309738604,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.282,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189883",44.786302,-89.8467645,500.192427439597
"Acer rubrum 10 38","Acer rubrum",47.4,-95.12,-81.5783,0.0419,0.04687,45.1548989794479,NA,1984,1994,1996,13,3,0.230769230769231,5.05841247951714,7.69371821542696,8.36682495903493,1.52097486050829,0.419351484875136,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.282,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189883",44.786302,-89.8467645,500.192427439597
"Acer rubrum 10 47","Acer rubrum",47.4,-95.12,-89.5645,0.0461,0.039947,70.7935206351146,NA,1984,1994,1996,13,3,0.230769230769231,6.84380730930684,10.853335290893,11.9019003328995,1.58586219634408,0.46112823188669,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.282,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189883",44.786302,-89.8467645,500.192427439597
"Acer rubrum 10 74","Acer rubrum",47.4,-95.12,203.0728,-0.1011,0.043606,68.8792563980627,NA,1984,1994,1996,13,3,0.230769230769231,12.4802172134613,4.54176150241017,3.71043442692542,0.363916863362873,-1.01082983478679,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.282,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189883",44.786302,-89.8467645,500.192427439597
"Acer rubrum 224 NA","Acer rubrum",45.4,-93.2,34.3625,-0.0164,0.067861,9.0486515170031,NA,1995,2005,2005,11,3,0.272727272727273,4.72051133803799,4.00463832216512,4.00463832216512,0.848348417235154,-0.164463858192867,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.282,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189883",44.786302,-89.8467645,272.207931084865
"Acer rubrum 235 204","Acer rubrum",43.95305,-71.73531,0,0,0.141421,0,0,1994,2004,2004,11,3,0.272727272727273,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.073,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189883",49.18675915,-69.57937135,605.455980154504
"Acer rubrum 242 1","Acer rubrum",45.992818,-74.0036954,131.5013,-0.0623,0.004658,35.3469112237819,0.222,1998,2008,2006,9,7,0.777777777777778,1170.1568490038,627.716242980466,710.983478918671,0.53643769509606,-0.622804855815431,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.073,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189883",49.18675915,-69.57937135,486.403718078774
"Acer rubrum 242 2","Acer rubrum",45.9929682,-74.0031048,74.1066,-0.0329,0.002401,31.0036009265179,0.094,1998,2008,2006,9,7,0.777777777777778,3943.87357913871,2836.86719980745,3030.09190932941,0.71930987210472,-0.329463037603091,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.073,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189883",49.18675915,-69.57937135,486.36095545024
"Acer rubrum 242 3","Acer rubrum",45.9931762,-74.0024364,69.9208,-0.0309,0.002414,38.4879970707701,0.055,1998,2008,2006,9,7,0.777777777777778,3870.30800336145,2842.62267463567,3023.60098641164,0.734469368372437,-0.308606988291707,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.073,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189883",49.18675915,-69.57937135,486.309388202021
"Acer rubrum 242 4","Acer rubrum",45.9933564,-74.0017916,0.0435,0.0038,0.003074,46.6013111740137,0.001,1998,2008,2006,9,7,0.777777777777778,2099.0609290923,2180.50630207275,2163.96825744426,1.0388008617814,0.0380670303992962,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.073,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189883",49.18675915,-69.57937135,486.261350033263
"Acer rubrum 242 5","Acer rubrum",45.9935044117647,-74.0012138823529,113.5919,-0.0529,0.00315,49.3889471186007,0.104,1998,2008,2006,9,7,0.777777777777778,2469.52089666089,1454.40122540233,1616.85072798706,0.588940643251437,-0.529429875873191,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.073,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189883",49.18675915,-69.57937135,486.219432373217
"Acer rubrum 242 6","Acer rubrum",45.9936562941176,-74.0007229705882,51.2814,-0.0218,0.002964,21.9655622828254,0.078,1998,2008,2006,9,7,0.777777777777778,2481.22070288638,1996.12692658992,2084.89218622931,0.804493902645517,-0.217541891639307,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.073,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189883",49.18675915,-69.57937135,486.181634465861
"Acer rubrum 242 7","Acer rubrum",45.9937807058824,-74.0001471764706,97.1242,-0.0448,0.003593,42.9039185249919,0.096,1998,2008,2006,9,7,0.777777777777778,1840.98041876061,1175.64741689492,1285.97198936003,0.638598545054812,-0.448479277039766,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.073,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189883",49.18675915,-69.57937135,486.141786877035
"Acer rubrum 242 8","Acer rubrum",45.9938801666667,-73.9996098,71.734,-0.0323,0.004158,27.6940821829099,NA,1998,2008,2006,9,7,0.777777777777778,1311.55749739973,949.440186072974,1012.81833481927,0.723902831523066,-0.32309810620697,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.073,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189883",49.18675915,-69.57937135,486.105988823707
"Acer rubrum 502 7093","Acer rubrum",46.92,-88.026,0,0,0.049226,0,0,1962,1972,1989,28,3,0.107142857142857,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.282,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189883",44.786302,-89.8467645,276.28893596604
"Acer rubrum 502 7095","Acer rubrum",46.92,-88.026,0,0,0.022571,0,0,1962,1972,2009,48,7,0.145833333333333,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.282,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189883",44.786302,-89.8467645,276.28893596604
"Acer rubrum 502 7106","Acer rubrum",46.92,-88.026,0,0,0.022571,0,0,1962,1972,2009,48,7,0.145833333333333,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.282,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189883",44.786302,-89.8467645,276.28893596604
"Acer saccharum 10 1","Acer saccharum",47.4,-95.12,87.7904,-0.0437,0.078486,28,NA,1984,1994,1996,13,3,0.230769230769231,2.7217538214424,1.75739296896685,1.61017430956086,0.645684027380371,-0.437445016560787,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.06,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189859",44.786302,-89.8467645,500.192427439597
"Acer saccharum 10 2","Acer saccharum",47.4,-95.12,200.2218,-0.0996,0.039542,62.2977809072815,NA,1984,1994,1996,13,3,0.230769230769231,15.0248892536042,5.55214021806451,4.54977850720893,0.369529526930301,-0.995524631285065,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.06,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189859",44.786302,-89.8467645,500.192427439597
"Acer saccharum 10 34","Acer saccharum",47.4,-95.12,12.5973,-0.0054,0.0467,52.2087192178345,NA,1984,1994,1996,13,3,0.230769230769231,6.30299364511062,5.97037442759649,5.90598729368275,0.947228374921154,-0.0542150586698008,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.06,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189859",44.786302,-89.8467645,500.192427439597
"Acer saccharum 10 36","Acer saccharum",47.4,-95.12,144.9784,-0.071,0.018303,51.7029286432074,NA,1984,1994,1996,13,3,0.230769230769231,58.5935509622603,28.8008215768927,24.9871019245191,0.491535691281847,-0.710220724977802,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.06,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189859",44.786302,-89.8467645,500.192427439597
"Acer saccharum 10 38","Acer saccharum",47.4,-95.12,138.0478,-0.0674,0.015465,43.4474356055974,NA,1984,1994,1996,13,3,0.230769230769231,80.2918845230101,40.9342975133664,35.7742452365897,0.509818616869497,-0.673700269720428,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.06,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189859",44.786302,-89.8467645,500.192427439597
"Acer saccharum 10 39","Acer saccharum",47.4,-95.12,4.3081,-0.0017,0.070758,44.3045214961182,NA,1984,1994,1996,13,3,0.230769230769231,2.69645411435103,2.65175812572983,2.64290822876363,0.983424161240748,-0.0167147552185111,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.06,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189859",44.786302,-89.8467645,500.192427439597
"Acer saccharum 10 47","Acer saccharum",47.4,-95.12,122.3038,-0.06,0.026119,39.5828114624831,NA,1984,1994,1996,13,3,0.230769230769231,26.9487750528704,14.7920518480211,13.1197723279653,0.548895147144938,-0.599847844520326,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.06,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189859",44.786302,-89.8467645,500.192427439597
"Acer saccharum 10 74","Acer saccharum",47.4,-95.12,107.2653,-0.0526,0.030667,35.1549641595112,NA,1984,1994,1996,13,3,0.230769230769231,18.73333412179,11.0720366609385,9.96666824358176,0.591033960583658,-0.525881800310458,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.06,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189859",44.786302,-89.8467645,500.192427439597
"Acer saccharum 235 167","Acer saccharum",43.95305,-71.73531,0,0,0.141421,0,0,1999,2009,2009,11,3,0.272727272727273,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,605.455980154504
"Acer saccharum 235 230","Acer saccharum",43.95305,-71.73531,0,0,0.141421,0,0,1999,2009,2009,11,3,0.272727272727273,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,605.455980154504
"Acer saccharum 235 248","Acer saccharum",43.95305,-71.73531,0,0,0.141421,0,0,1999,2009,2009,11,3,0.272727272727273,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,605.455980154504
"Acer saccharum 235 279","Acer saccharum",43.95305,-71.73531,0,0,0.092582,0,0,1994,2004,2009,16,3,0.1875,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,605.455980154504
"Acer saccharum 235 290","Acer saccharum",43.95305,-71.73531,0,0,0.141421,0,0,1994,2004,2004,11,3,0.272727272727273,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,605.455980154504
"Acer saccharum 235 305","Acer saccharum",43.95305,-71.73531,0,0,0.089442,0,0,1994,2004,2009,16,4,0.25,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,605.455980154504
"Acer saccharum 235 309","Acer saccharum",43.95305,-71.73531,0,0,0.141421,0,0,1994,2004,2004,11,3,0.272727272727273,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,605.455980154504
"Acer saccharum 235 337","Acer saccharum",43.95305,-71.73531,0,0,0.141421,0,0,1999,2009,2009,11,3,0.272727272727273,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,605.455980154504
"Acer saccharum 235 92","Acer saccharum",43.95305,-71.73531,0,0,0.141421,0,0,1994,2004,2004,11,3,0.272727272727273,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,605.455980154504
"Acer saccharum 242 3","Acer saccharum",45.9933306315789,-74.0024330526316,153.6607,-0.074,0.009169,27.7010277566647,NA,1998,2008,2006,9,6,0.666666666666667,322.33779530947,153.766399543384,178.300024386585,0.477034966984731,-0.740165484732898,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,486.296328009761
"Acer saccharum 242 4","Acer saccharum",45.99357528,-74.00177872,34.7908,-0.0143,0.007113,26.8906935575453,0.018,1998,2008,2006,9,6,0.666666666666667,482.251482700358,417.907729220217,430.050084289885,0.866576349086892,-0.143205061663231,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,486.242422540805
"Acer saccharum 242 5","Acer saccharum",45.993509125,-74.00118,69.3701,-0.0311,0.003965,26.8569569117222,0.105,1998,2008,2006,9,7,0.777777777777778,1435.39662679696,1051.92948852045,1119.3958386199,0.732849352494158,-0.310815120054066,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,486.217305141315
"Acer saccharum 242 6","Acer saccharum",45.993707862069,-74.0007533103448,345.6245,-0.1691,0.003893,64.028295394031,0.617,1998,2008,2006,9,7,0.777777777777778,2546.70837072658,469.63529661888,658.573766505373,0.184408745821529,-1.6906005404511,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,486.178882663152
"Acer saccharum 242 7","Acer saccharum",45.9938050294118,-74.0001215,283.5461,-0.1375,0.002332,44.1898032355266,0.77,1998,2008,2006,9,7,0.777777777777778,6255.27322532153,1580.94801541505,2081.53313493466,0.252738442985245,-1.37540014721009,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,486.138442730318
"Acer saccharum 242 8","Acer saccharum",45.9939058823529,-73.9995691176471,363.7024,-0.1774,0.001958,56.7084814945462,0.868,1998,2008,2006,9,7,0.777777777777778,10417.7984093002,1767.35865752426,2520.08357155852,0.16964799932647,-1.77402958076885,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",0.049,"km/year","OCCUR","TWO","FINE","YES","RESURVEYED",1970,86,"A85_P1","GBIF:3189859",49.18675915,-69.57937135,486.101760676187
"Acer saccharum 502 7088","Acer saccharum",46.92,-88.026,0,0,0.022571,0,0,1962,1972,2009,48,7,0.145833333333333,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.06,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189859",44.786302,-89.8467645,276.28893596604
"Acer saccharum 502 7089","Acer saccharum",46.92,-88.026,0,0,0.022571,0,0,1962,1972,2009,48,7,0.145833333333333,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.06,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189859",44.786302,-89.8467645,276.28893596604
"Acer saccharum 502 7090","Acer saccharum",46.92,-88.026,0,0,0.022571,0,0,1962,1972,2009,48,7,0.145833333333333,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.06,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189859",44.786302,-89.8467645,276.28893596604
"Acer saccharum 502 7091","Acer saccharum",46.92,-88.026,0,0,0.025795,0,0,1962,1972,2004,43,6,0.13953488372093,1.00000000004676,1.00000000004676,1.00000000004676,1,0,"Plantae","Tracheophyta","Sapindales","Magnoliopsida","Aceraceae","North","Terrestrial","Centroid",-0.06,"km/year","ABUND","TWO","FINE","NO","RESURVEYED",1950,228,"A227_P1","GBIF:3189859",44.786302,-89.8467645,276.28893596604
